Something went wrong  while deleting this condition.,Something went wrong  while deleting this condition.,module,Magento_CheckoutAgreements
Edit Condition,조건 수정,module,Magento_CheckoutAgreements
New Condition,신규 조건,module,Magento_CheckoutAgreements
You saved the condition.,조건을 저장했습니다.,module,Magento_CheckoutAgreements
Something went wrong while saving this condition.,조건을 저장하는중 문제가 발생했습니다.,module,Magento_CheckoutAgreements
Automatically,자동으로,module,Magento_CheckoutAgreements
Manually,수동으로,module,Magento_CheckoutAgreements
Please agree to all the terms and conditions before placing the order.,이용약관에 동의하신 후 계속해 주십시오.,module,Magento_CheckoutAgreements
Unable to save checkout agreement %1,결제 동의 %1을 저장할 수 없습니다.,module,Magento_CheckoutAgreements
Unable to remove checkout agreement %1,결제 동의 %1을 삭제할 수 없습니다.,module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","지정된 ID ""%1""의 결제 동의가 없습니다.",module,Magento_CheckoutAgreements
Close,닫기,module,Magento_CheckoutAgreements
Terms & Conditions,이용약관,module,Magento_CheckoutAgreements
Enable Terms and Conditions,이용약관 활성화,module,Magento_CheckoutAgreements
Static Blocks,정적 블럭,module,Magento_Cms
Add New Block,신규 블럭 추가,module,Magento_Cms
Back,뒤로 가기,module,Magento_Cms
Delete Block,블럭 삭제,module,Magento_Cms
Are you sure you want to do this?,정말로 이 작업을 수행하시겠습니까?,module,Magento_Cms
Reset,초기화,module,Magento_Cms
Save and Continue Edit,저장하고 계속 편집하기,module,Magento_Cms
Save Block,블럭 저장,module,Magento_Cms
ID,ID,module,Magento_Cms
Title,타이틀,module,Magento_Cms
Identifier,식별자,module,Magento_Cms
Status,상태,module,Magento_Cms
Disabled,Disabled,module,Magento_Cms
Enabled,Enabled,module,Magento_Cms
Manage Pages,페이지 관리,module,Magento_Cms
Add New Page,신규 페이지 추가,module,Magento_Cms
Delete Page,페이지 삭제,module,Magento_Cms
Save Page,페이지 저장,module,Magento_Cms
URL Key,URL 키,module,Magento_Cms
Layout,레이아웃,module,Magento_Cms
Store View,스토어뷰,module,Magento_Cms
Created,생성됨,module,Magento_Cms
Modified,수정됨,module,Magento_Cms
Action,Action,module,Magento_Cms
Preview,미리보기,module,Magento_Cms
Media Storage,Media Storage,module,Magento_Cms
Create Folder...,폴더 생성...,module,Magento_Cms
Delete Folder,폴더 삭제,module,Magento_Cms
Delete File,파일 삭제,module,Magento_Cms
Insert File,파일 삽입,module,Magento_Cms
New Folder Name:,신규 폴더 명:,module,Magento_Cms
Are you sure you want to delete this folder?,정말로 이 항목을 삭제하시겠습니까?,module,Magento_Cms
Are you sure you want to delete this file?,정말로 이 항목을 삭제하시겠습니까?,module,Magento_Cms
Images (%1),이미지 (%1),module,Magento_Cms
Storage Root,Storage Root,module,Magento_Cms
Home,홈,module,Magento_Cms
Go to Home Page,홈페이지 가기,module,Magento_Cms
CMS,CMS,module,Magento_Cms
You deleted the block.,블록을 삭제했습니다.,module,Magento_Cms
We can't find a block to delete.,We can't find a block to delete.,module,Magento_Cms
This block no longer exists.,블록이 존재하지 않습니다.,module,Magento_Cms
Edit Block,블럭 수정,module,Magento_Cms
New Block,신규 블럭,module,Magento_Cms
Blocks,블럭,module,Magento_Cms
Please correct the data sent.,전송될 데이터를 수정해주십시오.,module,Magento_Cms
A total of %1 record(s) have been deleted.,A total of %1 record(s) have been deleted.,module,Magento_Cms
You saved the block.,블록을 저장했습니다.,module,Magento_Cms
Something went wrong while saving the block.,블럭 저장중 문제가 발생했습니다.,module,Magento_Cms
The page has been deleted.,페이지가 삭제되었습니다.,module,Magento_Cms
We can't find a page to delete.,We can't find a page to delete.,module,Magento_Cms
This page no longer exists.,This page no longer exists.,module,Magento_Cms
Edit Page,페이지 수정,module,Magento_Cms
New Page,신규 페이지,module,Magento_Cms
Pages,페이지,module,Magento_Cms
Something went wrong while saving the page.,페이지 저장중 문제가 발생했습니다.,module,Magento_Cms
A total of %1 record(s) have been disabled.,A total of %1 record(s) have been disabled.,module,Magento_Cms
A total of %1 record(s) have been enabled.,A total of %1 record(s) have been enabled.,module,Magento_Cms
Page Title,페이지 제목,module,Magento_Cms
"To apply changes you should fill in hidden required ""%1"" field","변경사항을 적용하기 위해서는 숨겨진 필수 항목 ""%1""이 필요합니다.",module,Magento_Cms
You saved the page.,페이지를 저장했습니다.,module,Magento_Cms
The directory %1 is not writable by server.,파일 디렉토리 '%1'은 쓰기 금지 입니다.,module,Magento_Cms
Make sure that static block content does not reference the block itself.,정적 블럭 컨텐츠는 자기 자신을 참조할 수 없습니다.,module,Magento_Cms
"CMS Block with id ""%1"" does not exist.","ID ""%1""의 CMS 블럭이 존재하지 않습니다.",module,Magento_Cms
Enabled by Default,기본으로 활성화,module,Magento_Cms
Disabled by Default,기본으로 미사용,module,Magento_Cms
Disabled Completely,완전히 미사용,module,Magento_Cms
"This identifier is reserved for ""CMS No Route Page"" in configuration.","해당 식별자는 ""CMS No Route Page""에 예약되어 있습니다.",module,Magento_Cms
"This identifier is reserved for ""CMS Home Page"" in configuration.","해당 식별자는 ""CMS 홈페이지"" 에 예약되어 있습니다.",module,Magento_Cms
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","해당 식별자는 ""CMS No Cookies Page""에 예약되어 있습니다.",module,Magento_Cms
Could not save the page: %1,페이지를 저장할 수 없습니다: %1,module,Magento_Cms
"CMS Page with id ""%1"" does not exist.","ID ""%1""의 CMS 페이지가 존재하지 않습니다.",module,Magento_Cms
Could not delete the page: %1,페이지를 삭제할 수 없습니다: %1,module,Magento_Cms
A block identifier with the same properties already exists in the selected store.,선택한 스토어에 동일한 블럭 식별자가 이미 존재합니다.,module,Magento_Cms
The page URL key contains capital letters or disallowed symbols.,페이지 URL 키에 대문자나 허용되지 않는 문자가 존재합니다.,module,Magento_Cms
The page URL key cannot be made of only numbers.,페이지 URL 키는 숫자로만 만들 수 없습니다.,module,Magento_Cms
"Please rename the folder using only letters, numbers, underscores and dashes.","폴더명에는 영문자, 숫자, 언더바(_), 대시(-)만 사용할 수 있습니다.",module,Magento_Cms
We found a directory with the same name. Please try another folder name.,동일한 이름의 디렉토리가 있습니다. 다른 이름을 사용해 주십시오.,module,Magento_Cms
We cannot create a new directory.,신규 디렉토리를 만들 수 없습니다.,module,Magento_Cms
We cannot delete directory %1.,디렉토리 %1을(를) 삭제할 수 없습니다.,module,Magento_Cms
We can't upload the file right now.,We can't upload the file right now.,module,Magento_Cms
We can't delete root directory %1 right now.,We can't delete root directory %1 right now.,module,Magento_Cms
Directory %1 is not under storage root path.,Directory %1 is not under storage root path.,module,Magento_Cms
Privacy and Cookie Policy,개인 정보 및 쿠키 정책,module,Magento_Cms
LocalizedException,LocalizedException,module,Magento_Cms
RuntimeException,RuntimeException,module,Magento_Cms
Exception,Exception,module,Magento_Cms
Could not create a directory.,디렉토리를 만들 수 없습니다.,module,Magento_Cms
All Store Views,모든 스토어 뷰,module,Magento_Cms
Edit,편집,module,Magento_Cms
Delete,삭제,module,Magento_Cms
Delete ${ $.$data.title },${ $.$data.title } 삭제,module,Magento_Cms
Are you sure you wan't to delete a ${ $.$data.title } record?,Are you sure you wan't to delete a ${ $.$data.title } record?,module,Magento_Cms
"Delete ""${ $.$data.title }""","""${ $.$data.타이틀 }"" 삭제",module,Magento_Cms
"Are you sure you wan't to delete a ""${ $.$data.title }"" record?","Are you sure you wan't to delete a ""${ $.$data.title }"" record?",module,Magento_Cms
View,보기,module,Magento_Cms
px.,px.,module,Magento_Cms
No files found,파일을 찾을 수 없습니다.,module,Magento_Cms
Browse Files...,파일 찾기...,module,Magento_Cms
Collapse All,모두 접기,module,Magento_Cms
Expand All,모두 확장,module,Magento_Cms
We could not detect a size.,사이즈를 알 수 없습니다.,module,Magento_Cms
Media Gallery,미디어 겔러리,module,Magento_Cms
Content Management,컨텐츠 관리,module,Magento_Cms
CMS Home Page,CMS 홈페이지,module,Magento_Cms
CMS No Route Page,CMS No Route Page,module,Magento_Cms
CMS No Cookies Page,CMS No Cookies Page,module,Magento_Cms
Show Breadcrumbs for CMS Pages,CMS 페이지를 위한 Breadcrumbs 보기,module,Magento_Cms
Browser Capabilities Detection,브라우저 기능 감지,module,Magento_Cms
Redirect to CMS-page if Cookies are Disabled,Redirect to CMS-page if Cookies are Disabled,module,Magento_Cms
Show Notice if JavaScript is Disabled,자바스크립트 비활성시 공지보기,module,Magento_Cms
Show Notice if Local Storage is Disabled,Show Notice if Local Storage is Disabled,module,Magento_Cms
WYSIWYG Options,WYSIWYG 옵션,module,Magento_Cms
Enable WYSIWYG Editor,WYSIWYG 에디터 활성화,module,Magento_Cms
CMS Page Link,CMS 페이지 링크,module,Magento_Cms
Link to a CMS Page,Link to a CMS Page,module,Magento_Cms
CMS Page,CMS 페이지,module,Magento_Cms
Select Page...,페이지 선택...,module,Magento_Cms
Anchor Custom Text,Anchor Custom Text,module,Magento_Cms
"If empty, the Page Title will be used",비어있으면 페이지 타이틀이 사용됩니다.,module,Magento_Cms
Anchor Custom Title,Anchor Custom Title,module,Magento_Cms
Template,템플릿,module,Magento_Cms
CMS Page Link Block Template,CMS 페이지 링크 블럭 템플릿,module,Magento_Cms
CMS Page Link Inline Template,CMS 페이지 링크 인라인 템플릿,module,Magento_Cms
CMS Static Block,CMS 고정 블럭,module,Magento_Cms
Contents of a Static Block,고정 블럭 컨텐츠,module,Magento_Cms
Block,Block,module,Magento_Cms
Select Block...,블럭 선택...,module,Magento_Cms
CMS Static Block Default Template,CMS 고정 블럭 기본 템플릿,module,Magento_Cms
General Information,기본 정보,module,Magento_Cms
Enable Block,블럭 활성화,module,Magento_Cms
Block Title,블럭 제목,module,Magento_Cms
Delete items,항목 삭제,module,Magento_Cms
Are you sure you wan't to delete selected items?,정말로 선택한 항목을 삭제하겠습니까?,module,Magento_Cms
Page Information,페이지 정보,module,Magento_Cms
Enable Page,페이지 활성화,module,Magento_Cms
Content,컨텐츠,module,Magento_Cms
Content Heading,컨텐츠 해딩,module,Magento_Cms
Search Engine Optimisation,SEO,module,Magento_Cms
Meta Title,메타 타이틀,module,Magento_Cms
Meta Keywords,메타 키워드,module,Magento_Cms
Meta Description,메타 설명,module,Magento_Cms
Page in Websites,웹사이트의 페이지,module,Magento_Cms
Design,디자인,module,Magento_Cms
Layout Update XML,레이아웃 업데이트 XML,module,Magento_Cms
Custom Design Update,커스텀 디자인 업데이트,module,Magento_Cms
From,From,module,Magento_Cms
To,To,module,Magento_Cms
New Theme,신규 테마,module,Magento_Cms
-- Please Select --,-- 선택해주십시오 --,module,Magento_Cms
New Layout,신규 레이아웃,module,Magento_Cms
Disable,비활성,module,Magento_Cms
Enable,활성,module,Magento_Cms
Custom design from,커스텀 디자인 시작,module,Magento_Cms
Custom design to,커스텀 디자인 종료,module,Magento_Cms
Custom Theme,커스텀 테마,module,Magento_Cms
Custom Layout,커스텀 레이아웃,module,Magento_Cms
Default Config,기본 설정,module,Magento_Config
Save Config,설정 저장,module,Magento_Config
[GLOBAL],[글로벌],module,Magento_Config
[WEBSITE],[웹사이트],module,Magento_Config
[STORE VIEW],[스토어뷰],module,Magento_Config
Use system value,시스템 설정값 사용,module,Magento_Config
Use Default,기본값 사용,module,Magento_Config
Use Website,웹사이트 사용,module,Magento_Config
Add,추가,module,Magento_Config
Delete File,파일 삭제,module,Magento_Config
Search String,문자열 검색,module,Magento_Config
Design Theme,테마 디자인,module,Magento_Config
Add \Exception,예외 추가,module,Magento_Config
-- No Theme --,-- 테마 없음 --,module,Magento_Config
Enable,활성,module,Magento_Config
Disable,비활성,module,Magento_Config
Configuration,Configuration,module,Magento_Config
System,시스템,module,Magento_Config
You saved the configuration.,설정을 저장하였습니다.,module,Magento_Config
Something went wrong while saving this configuration:,설정 저장중 문제가 발생했습니다:,module,Magento_Config
Page not found.,페이지가 없습니다.,module,Magento_Config
Please specify the admin custom URL.,관리자의 커스텀 URL을 선택해 주십시오.,module,Magento_Config
Invalid %1. %2,Invalid %1. %2,module,Magento_Config
Value must be a URL or one of placeholders: %1,Value must be a URL or one of placeholders: %1,module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".",module,Magento_Config
%1 An empty value is allowed as well.,%1 빈 값이 허용됩니다.,module,Magento_Config
Specify a fully qualified URL.,완전한 URL을 지정하십시오.,module,Magento_Config
"Selected allowed currency ""%1"" is not available in installed currencies.","선택한 허용 통화 ""%1""은(는) 설치된 통화가 아닙니다.",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","기본 표시 통화 ""%1""은(는) 허용된 통화가 아닙니다.",module,Magento_Config
"Sorry, we haven't installed the base currency you selected.","Sorry, we haven't installed the base currency you selected.",module,Magento_Config
We can't save the Cron expression.,We can't save the Cron expression.,module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.","Sorry, we haven't installed the default display currency you selected.",module,Magento_Config
"Sorry, the default display currency you selected is not available in allowed currencies.",죄송합니다. 선택한 기본 표시 통화는 허용된 통화가 아닙니다.,module,Magento_Config
"Please correct the email address: ""%1"".","이 이메일 주소를 정정 하십시오: ""%1"".",module,Magento_Config
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","보내는 사람 이름 ""%1""이 잘못되었습니다. 문자와 공백만 사용할 수 있습니다.",module,Magento_Config
Maximum sender name length is 255. Please correct your settings.,보내는 사람 이름은 최대 255자 입니다.,module,Magento_Config
%1,%1,module,Magento_Config
The file you're uploading exceeds the server size limit of %1 kilobytes.,The file you're uploading exceeds the server size limit of %1 kilobytes.,module,Magento_Config
The base directory to upload file is not specified.,파일을 업로드 하기 위한 기본 디렉토리가 지정되지 않았습니다.,module,Magento_Config
The specified image adapter cannot be used because of: %1,The specified image adapter cannot be used because of: %1,module,Magento_Config
Default scope,기본 적용범위,module,Magento_Config
Base currency,기본통화,module,Magento_Config
Display default currency,기본 표시 통화,module,Magento_Config
website(%1) scope,웹사이트(%1) 적용범위,module,Magento_Config
store(%1) scope,스토어(%1) 적용범위,module,Magento_Config
"Currency ""%1"" is used as %2 in %3.","Currency ""%1"" is used as %2 in %3.",module,Magento_Config
Please correct the timezone.,Please correct the timezone.,module,Magento_Config
"The file ""%1"" does not exist","""%1"" 파일이 없습니다.",module,Magento_Config
Always (during development),항상 (개발기간중),module,Magento_Config
Only Once (version upgrade),한번만(버전 업그레이드),module,Magento_Config
Never (production),절대(프로덕션 환경),module,Magento_Config
Bcc,숨은 참조,module,Magento_Config
Separate Email,별도 이메일,module,Magento_Config
%1 (Default),%1 (기본),module,Magento_Config
title,타이틀,module,Magento_Config
No,아니오,module,Magento_Config
Optional,Optional,module,Magento_Config
Required,필수,module,Magento_Config
Website,웹사이트,module,Magento_Config
Store,스토어,module,Magento_Config
Store View,스토어뷰,module,Magento_Config
HTTP (unsecure),HTTP (unsecure),module,Magento_Config
HTTPS (SSL),HTTPS (SSL),module,Magento_Config
Yes (302 Found),Yes (302 Found),module,Magento_Config
Yes (301 Moved Permanently),Yes (301 Moved Permanently),module,Magento_Config
Yes,네,module,Magento_Config
Specified,Specified,module,Magento_Config
Config form fieldset clone model required to be able to clone fields,Config form fieldset clone model required to be able to clone fields,module,Magento_Config
Invalid XML in file %1:\n%2,Invalid XML in file %1:\n%2,module,Magento_Config
.,.,module,Magento_Config
'There is no defined type ' .,'There is no defined type ' .,module,Magento_Config
'Object is not instance of ' .,'Object is not instance of ' .,module,Magento_Config
some_label,some_label,module,Magento_Config
some_comment,some_comment,module,Magento_Config
some prefix,some prefix,module,Magento_Config
element label,element label,module,Magento_Config
element hint,element hint,module,Magento_Config
element comment,element comment,module,Magento_Config
element tooltip,element tooltip,module,Magento_Config
test,test,module,Magento_Config
test2,test2,module,Magento_Config
Add after,Add after,module,Magento_Config
Delete,삭제,module,Magento_Config
Current Configuration Scope:,현재 설정 적용범위:,module,Magento_Config
Stores,스토어,module,Magento_Config
Group Label,그룹 라벨,module,Magento_Config
Some Label,Some Label,module,Magento_Config
Tab Label,탭 라벨,module,Magento_Config
Allow everything,모두 허용,module,Magento_Config
Magento Admin,마젠토 관리자,module,Magento_Config
Dashboard,대시보드,module,Magento_Config
Manage Stores,상점 관리,module,Magento_Config
Field 2,필드 2,module,Magento_Config
Field 3,필드 3,module,Magento_Config
Field 3.1,필드 3.1,module,Magento_Config
Field 3.1.1,필드 3.1.1,module,Magento_Config
Field 4,필드 4,module,Magento_Config
Advanced Section,Advanced Section,module,Magento_Config
Advanced Admin Section,Advanced Admin Section,module,Magento_Config
Design Section,Design Section,module,Magento_Config
General Section,General Section,module,Magento_Config
System Section,System Section,module,Magento_Config
Currency Setup Section,Currency Setup Section,module,Magento_Config
Developer Section,Developer Section,module,Magento_Config
Web Section,Web Section,module,Magento_Config
Store Email Addresses Section,Store Email Addresses Section,module,Magento_Config
Email to a Friend,Email to a Friend,module,Magento_Config
"Add configurable attributes to the current Attribute Set (""%1"")","Add configurable attributes to the current Attribute Set (""%1"")",module,Magento_ConfigurableProduct
Add configurable attributes to the new Attribute Set based on current,Add configurable attributes to the new Attribute Set based on current,module,Magento_ConfigurableProduct
New attribute set name,New attribute set name,module,Magento_ConfigurableProduct
Add configurable attributes to the existing Attribute Set,Add configurable attributes to the existing Attribute Set,module,Magento_ConfigurableProduct
Choose existing Attribute Set,Choose existing Attribute Set,module,Magento_ConfigurableProduct
Save,저장,module,Magento_ConfigurableProduct
Save & New,Save & New,module,Magento_ConfigurableProduct
Save & Duplicate,Save & Duplicate,module,Magento_ConfigurableProduct
Save & Close,저장하고 닫기,module,Magento_ConfigurableProduct
Configurations,Configurations,module,Magento_ConfigurableProduct
Attribute Values,Attribute Values,module,Magento_ConfigurableProduct
Bulk Images &amp; Price,Bulk Images &amp; Price,module,Magento_ConfigurableProduct
Create New Attribute,Create New Attribute,module,Magento_ConfigurableProduct
Select Attributes,Select Attributes,module,Magento_ConfigurableProduct
Summary,제목,module,Magento_ConfigurableProduct
Choose an Option...,옵션을 선택 하십시오...,module,Magento_ConfigurableProduct
This attribute is used in configurable products.,This attribute is used in configurable products.,module,Magento_ConfigurableProduct
Product has been already attached,Product has been already attached,module,Magento_ConfigurableProduct
Parent product does not have configurable product options,Parent product does not have configurable product options,module,Magento_ConfigurableProduct
Child product does not have attribute value %1,Child product does not have attribute value %1,module,Magento_ConfigurableProduct
Product with specified sku: %1 is not a configurable product,Product with specified sku: %1 is not a configurable product,module,Magento_ConfigurableProduct
Requested option doesn't exist,요청한 옵션이 존재하지 않습니다.,module,Magento_ConfigurableProduct
Requested option doesn't exist: %1,요청한 옵션이 존재하지 않습니다: %1,module,Magento_ConfigurableProduct
Cannot delete variations from product: %1,Cannot delete variations from product: %1,module,Magento_ConfigurableProduct
Cannot delete option with id: %1,Cannot delete option with id: %1,module,Magento_ConfigurableProduct
"Option with id ""%1"" not found","Option with id ""%1"" not found",module,Magento_ConfigurableProduct
Something went wrong while saving option.,Something went wrong while saving option.,module,Magento_ConfigurableProduct
Only implemented for configurable product: %1,Only implemented for configurable product: %1,module,Magento_ConfigurableProduct
Option attribute ID is not specified.,Option attribute ID is not specified.,module,Magento_ConfigurableProduct
Option label is not specified.,Option label is not specified.,module,Magento_ConfigurableProduct
Option values are not specified.,Option values are not specified.,module,Magento_ConfigurableProduct
Value index is not specified for an option.,Value index is not specified for an option.,module,Magento_ConfigurableProduct
"Product with id ""%1"" does not contain required attribute ""%2"".","Product with id ""%1"" does not contain required attribute ""%2"".",module,Magento_ConfigurableProduct
"Products ""%1"" and ""%2"" have the same set of attribute values.","Products ""%1"" and ""%2"" have the same set of attribute values.",module,Magento_ConfigurableProduct
You can't add the item to shopping cart.,해당 제품을 장바구니에 추가할 수 없습니다.,module,Magento_ConfigurableProduct
You need to choose options for your item.,You need to choose options for your item.,module,Magento_ConfigurableProduct
Some product variations fields are not valid.,Some product variations fields are not valid.,module,Magento_ConfigurableProduct
Configuration must have specified attributes,Configuration must have specified attributes,module,Magento_ConfigurableProduct
Type %1 is not an instance of %2,Type %1 is not an instance of %2,module,Magento_ConfigurableProduct
Choose Affected Attribute Set,Choose Affected Attribute Set,module,Magento_ConfigurableProduct
Add configurable attributes to the current Attribute Set,Add configurable attributes to the current Attribute Set,module,Magento_ConfigurableProduct
Confirm,Confirm,module,Magento_ConfigurableProduct
New Attribute Set Name,New attribute set name,module,Magento_ConfigurableProduct
Select Associated Product,Select Associated Product,module,Magento_ConfigurableProduct
Done,Done,module,Magento_ConfigurableProduct
Choose a new product to delete and replace the current product configuration.,Choose a new product to delete and replace the current product configuration.,module,Magento_ConfigurableProduct
"For better results, add attributes and attribute values to your products.","For better results, add attributes and attribute values to your products.",module,Magento_ConfigurableProduct
Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).,Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).,module,Magento_ConfigurableProduct
"Configurations cannot be created for a standard product with downloadable files. To create configurations, first remove all downloadable files.","Configurations cannot be created for a standard product with downloadable files. To create configurations, first remove all downloadable files.",module,Magento_ConfigurableProduct
Add Products Manually,Add Products Manually,module,Magento_ConfigurableProduct
Create Configurations,Create Configurations,module,Magento_ConfigurableProduct
Current Variations,Current Variations,module,Magento_ConfigurableProduct
Image,Image,module,Magento_ConfigurableProduct
Name,Name,module,Magento_ConfigurableProduct
SKU,SKU,module,Magento_ConfigurableProduct
Price,가격,module,Magento_ConfigurableProduct
Quantity,Quantity,module,Magento_ConfigurableProduct
Weight,중량,module,Magento_ConfigurableProduct
Status,Status,module,Magento_ConfigurableProduct
Attributes,Attributes,module,Magento_ConfigurableProduct
Actions,Actions,module,Magento_ConfigurableProduct
"Custom options with price type ""percent"" is not available for configurable product.","Custom options with price type ""percent"" is not available for configurable product.",module,Magento_ConfigurableProduct
This group contains attributes used in configurable products. Please move these attributes to another group and try again.,This group contains attributes used in configurable products. Please move these attributes to another group and try again.,module,Magento_ConfigurableProduct
This attribute is used in configurable products. You cannot remove it from the attribute set.,This attribute is used in configurable products. You cannot remove it from the attribute set.,module,Magento_ConfigurableProduct
Associated Products,Associated Products,module,Magento_ConfigurableProduct
Step 2: Attribute Values,Step 2: Attribute Values,module,Magento_ConfigurableProduct
Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.,Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.,module,Magento_ConfigurableProduct
Sort Variations,Sort Variations,module,Magento_ConfigurableProduct
Options,Options,module,Magento_ConfigurableProduct
Select All,Select All,module,Magento_ConfigurableProduct
Deselect All,Deselect All,module,Magento_ConfigurableProduct
Remove Attribute,Remove Attribute,module,Magento_ConfigurableProduct
Save Option,Save Option,module,Magento_ConfigurableProduct
Remove Option,Remove Option,module,Magento_ConfigurableProduct
Create New Value,Create New Value,module,Magento_ConfigurableProduct
"Step 3: Bulk Images, Price and Quantity","Step 3: Bulk Images, Price and Quantity",module,Magento_ConfigurableProduct
Based on your selections %1 new products will be created. Use this step to customize images and price for your new products.,Based on your selections %1 new products will be created. Use this step to customize images and price for your new products.,module,Magento_ConfigurableProduct
Images,Images,module,Magento_ConfigurableProduct
Apply single set of images to all SKUs,Apply single set of images to all SKUs,module,Magento_ConfigurableProduct
Apply unique images by attribute to each SKU,Apply unique images by attribute to each SKU,module,Magento_ConfigurableProduct
Skip image uploading at this time,Skip image uploading at this time,module,Magento_ConfigurableProduct
Browse Files...,Browse Files...,module,Magento_ConfigurableProduct
Browse to find or drag image here,Browse to find or drag image here,module,Magento_ConfigurableProduct
Remove image,Remove image,module,Magento_ConfigurableProduct
Hidden,Hidden,module,Magento_ConfigurableProduct
Alt Text,Alt Text,module,Magento_ConfigurableProduct
Role,Role,module,Magento_ConfigurableProduct
Image Size,Image Size,module,Magento_ConfigurableProduct
{size},{size},module,Magento_ConfigurableProduct
Image Resolution,Image Resolution,module,Magento_ConfigurableProduct
{width}^{height} px,{width}^{height} px,module,Magento_ConfigurableProduct
Hide from Product Page,Hide from Product Page,module,Magento_ConfigurableProduct
Select attribute,Select attribute,module,Magento_ConfigurableProduct
Select,Select,module,Magento_ConfigurableProduct
Apply single price to all SKUs,Apply single price to all SKUs,module,Magento_ConfigurableProduct
Apply unique prices by attribute to each SKU,Apply unique prices by attribute to each SKU,module,Magento_ConfigurableProduct
Skip price at this time,Skip price at this time,module,Magento_ConfigurableProduct
Apply single quantity to each SKUs,Apply single quantity to each SKUs,module,Magento_ConfigurableProduct
Apply unique quantity by attribute to each SKU,Apply unique quantity by attribute to each SKU,module,Magento_ConfigurableProduct
Skip quantity at this time,Skip quantity at this time,module,Magento_ConfigurableProduct
Step 1: Select Attributes,Step 1: Select Attributes,module,Magento_ConfigurableProduct
Selected Attributes:,Selected Attributes:,module,Magento_ConfigurableProduct
Step 4: Summary,Step 4: Summary,module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).",module,Magento_ConfigurableProduct
Edit Configurations,Edit Configurations,module,Magento_ConfigurableProduct
Upload Image,Upload Image,module,Magento_ConfigurableProduct
Upload image,Upload Image,module,Magento_ConfigurableProduct
No Image,No Image,module,Magento_ConfigurableProduct
Choose a different Product,Choose a different Product,module,Magento_ConfigurableProduct
Remove Product,Remove Product,module,Magento_ConfigurableProduct
Create Product Configurations,Create Product Configurations,module,Magento_ConfigurableProduct
Cancel,취소,module,Magento_ConfigurableProduct
Special Price,Special Price,module,Magento_ConfigurableProduct
Regular Price,Regular Price,module,Magento_ConfigurableProduct
New Product Review,새로운 상품 리뷰,module,Magento_ConfigurableProduct
Here are the products you're about to create.,Here are the products you're about to create.,module,Magento_ConfigurableProduct
You created these products for this configuration.,You created these products for this configuration.,module,Magento_ConfigurableProduct
Disassociated Products,Disassociated Products,module,Magento_ConfigurableProduct
These products are not associated.,These products are not associated.,module,Magento_ConfigurableProduct
Disable Product,Disable Product,module,Magento_ConfigurableProduct
Enable Product,상품 활성화,module,Magento_ConfigurableProduct
Incl. Tax,세금 포함,module,Magento_ConfigurableProduct
An attribute has been removed. This attribute will no longer appear in your configurations.,An attribute has been removed. This attribute will no longer appear in your configurations.,module,Magento_ConfigurableProduct
Select options for all attributes or remove unused attributes.,Select options for all attributes or remove unused attributes.,module,Magento_ConfigurableProduct
Please select attribute for {section} section.,Please select attribute for {section} section.,module,Magento_ConfigurableProduct
Please fill in the values for {section} section.,Please fill in the values for {section} section.,module,Magento_ConfigurableProduct
Please fill-in correct values.,Please fill-in correct values.,module,Magento_ConfigurableProduct
Please select image(s) for your attribute.,Please select image(s) for your attribute.,module,Magento_ConfigurableProduct
Please choose image(s).,Please choose image(s).,module,Magento_ConfigurableProduct
We could not detect a size.,We could not detect a size.,module,Magento_ConfigurableProduct
We don't recognize or support this file extension type.,We don't recognize or support this file extension type.,module,Magento_ConfigurableProduct
Please select attribute(s).,Please select attribute(s).,module,Magento_ConfigurableProduct
Generate Products,Generate Products,module,Magento_ConfigurableProduct
Something went wrong.,Something went wrong.,module,Magento_ConfigurableProduct
Configurable Product Image,Configurable Product Image,module,Magento_ConfigurableProduct
Select...,Select...,module,Magento_ConfigurableProduct
ID,ID,module,Magento_ConfigurableProduct
Thumbnail,Thumbnail,module,Magento_ConfigurableProduct
Attribute Code,Attribute Code,module,Magento_ConfigurableProduct
Attribute Label,Attribute Label,module,Magento_ConfigurableProduct
Required,Required,module,Magento_ConfigurableProduct
System,System,module,Magento_ConfigurableProduct
Visible,Visible,module,Magento_ConfigurableProduct
Scope,Scope,module,Magento_ConfigurableProduct
Searchable,Searchable,module,Magento_ConfigurableProduct
